zip,type,decommissioned,primary_city,acceptable_cities,unacceptable_cities,state,county,timezone,area_codes,world_region,country,latitude,longitude,estimated_population_2014,
21290,UNIQUE,0,Baltimore,,Social Security Admin,MD,Baltimore City,America/New_York,410,NA,US,39.3,-76.61,0,
21297,PO BOX,0,Baltimore,,Firms-courtesy Reply,MD,Baltimore City,America/New_York,410,NA,US,39.3,-76.61,80,
21298,UNIQUE,0,Baltimore,,Firms-business Reply,MD,Baltimore City,America/New_York,410,NA,US,39.3,-76.61,0,
21401,STANDARD,0,Annapolis,Cape Saint Claire -  Cpe St Claire,,MD,Anne Arundel County,America/New_York,"410,443,301",NA,US,38.97,-76.5,36230,
21402,STANDARD,0,Annapolis,Naval Academy,,MD,Anne Arundel County,America/New_York,"410,443",NA,US,38.97,-76.5,980,
21403,STANDARD,0,Annapolis,Eastport -  Highland Bch,,MD,Anne Arundel County,America/New_York,"301,410,443",NA,US,38.97,-76.5,30250,
21404,PO BOX,0,Annapolis,,,MD,Anne Arundel County,America/New_York,410,NA,US,38.97,-76.5,266,
21405,STANDARD,0,Annapolis,Sherwood Forest -  Sherwood Frst,,MD,Anne Arundel County,America/New_York,"301,410,443",NA,US,38.97,-76.5,613,
21409,STANDARD,0,Annapolis,,,MD,Anne Arundel County,America/New_York,443,NA,US,39.02,-76.45,19680,
21411,UNIQUE,0,Annapolis,,Comptroller Of The Treasury,MD,Anne Arundel County,America/New_York,410,NA,US,38.97,-76.5,0,
21412,UNIQUE,0,Annapolis,,Bancroft Hall,MD,Anne Arundel County,America/New_York,410,NA,US,38.97,-76.5,1107,
21501,PO BOX,0,Cumberland,,,MD,Allegany County,America/New_York,240,NA,US,39.65,-78.76,520,
21502,STANDARD,0,Cumberland,Cresaptown -  Lavale,,MD,Allegany County,America/New_York,"240,301",NA,US,39.65,-78.76,30890,
21503,PO BOX,0,Cumberland,,,MD,Allegany County,America/New_York,240,NA,US,39.65,-78.76,56,
21504,PO BOX,0,Cumberland,Lavale,,MD,Allegany County,America/New_York,240,NA,US,39.65,-78.76,93,
21505,PO BOX,0,Cumberland,Cresaptown,,MD,Allegany County,America/New_York,240,NA,US,39.65,-78.76,223,
21520,STANDARD,0,Accident,,,MD,Garrett County,America/New_York,301,NA,US,39.62,-79.32,1830,
21521,STANDARD,0,Barton,,,MD,Allegany County,America/New_York,,NA,US,39.53,-79.01,1060,
21522,STANDARD,0,Bittinger,,,MD,Garrett County,America/New_York,301,NA,US,39.58,-79.2,154,
21523,STANDARD,0,Bloomington,,,MD,Garrett County,America/New_York,240,NA,US,39.5,-79.11,230,
21524,PO BOX,0,Corriganville,,,MD,Allegany County,America/New_York,240,NA,US,39.69,-78.79,507,
21528,PO BOX,0,Eckhart Mines,,,MD,Allegany County,America/New_York,240,NA,US,39.64,-78.87,59,
21529,PO BOX,0,Ellerslie,,,MD,Allegany County,America/New_York,240,NA,US,39.72,-78.77,680,
21530,STANDARD,0,Flintstone,,,MD,Allegany County,America/New_York,240,NA,US,39.7,-78.56,1290,
21531,STANDARD,0,Friendsville,,,MD,Garrett County,America/New_York,301,NA,US,39.66,-79.4,1870,
21532,STANDARD,0,Frostburg,,,MD,Allegany County,America/New_York,"240,301",NA,US,39.66,-78.92,10390,
21536,STANDARD,0,Grantsville,Jennings,,MD,Garrett County,America/New_York,"240,301",NA,US,39.69,-79.15,3410,
21538,STANDARD,0,Kitzmiller,Shallmar,,MD,Garrett County,America/New_York,301,NA,US,39.38,-79.18,510,
21539,STANDARD,0,Lonaconing,,,MD,Allegany County,America/New_York,301,NA,US,39.56,-78.97,2220,
21540,STANDARD,0,Luke,Westernport,,MD,Allegany County,America/New_York,301,NA,US,39.47,-79.06,48,
21541,STANDARD,0,Mc Henry,Sang Run,Mchenry,MD,Garrett County,America/New_York,301,NA,US,39.55,-79.35,1280,
21542,PO BOX,0,Midland,,,MD,Allegany County,America/New_York,240,NA,US,39.58,-78.94,541,
21543,PO BOX,0,Midlothian,,,MD,Allegany County,America/New_York,240,NA,US,39.66,-78.94,239,
21545,STANDARD,0,Mount Savage,,,MD,Allegany County,America/New_York,301,NA,US,39.69,-78.88,1690,
21550,STANDARD,0,Oakland,Crellin -  Deer Park -  Hutton -  Loch Lyn Hght -  Loch Lynn Heights -  Mnt Lake Park -  Mountain Lake Park -  Mt Lake Park -  Mtin Lk Park,,MD,Garrett County,America/New_York,"240,301",NA,US,39.41,-79.41,11820,
21555,STANDARD,0,Oldtown,,,MD,Allegany County,America/New_York,301,NA,US,39.54,-78.61,1440,
21556,PO BOX,0,Pinto,,,MD,Allegany County,America/New_York,240,NA,US,39.54,-78.89,105,
21557,STANDARD,0,Rawlings,,,MD,Allegany County,America/New_York,240,NA,US,39.53,-78.88,1560,
21560,PO BOX,0,Spring Gap,,,MD,Mineral County,America/New_York,240,NA,US,39.59,-78.69,78,
21561,STANDARD,0,Swanton,,,MD,Garrett County,America/New_York,301,NA,US,39.47,-79.21,2170,
21562,STANDARD,0,Westernport,Mccoole,,MD,Allegany County,America/New_York,"301,240",NA,US,39.48,-79.04,2420,
21601,STANDARD,0,Easton,,,MD,Talbot County,America/New_York,"410,443",NA,US,38.77,-76.06,21960,
21606,UNIQUE,1,Easton,First Fulfillment & Mgr Co,,MD,Talbot County,America/New_York,410,NA,US,38.77,-76.07,0,
21607,STANDARD,0,Barclay,,,MD,Queen Anne's County,America/New_York,410,NA,US,39.14,-75.86,440,
21609,PO BOX,0,Bethlehem,,,MD,Caroline County,America/New_York,410,NA,US,38.74,-75.93,77,
21610,STANDARD,0,Betterton,,,MD,Kent County,America/New_York,410,NA,US,39.36,-76.07,290,
21612,STANDARD,0,Bozman,,,MD,Talbot County,America/New_York,410,NA,US,38.75,-76.26,390,
21613,STANDARD,0,Cambridge,,,MD,Dorchester County,America/New_York,"410,443",NA,US,38.56,-76.07,15350,
21617,STANDARD,0,Centreville,,,MD,Queen Anne's County,America/New_York,"410,443",NA,US,39.04,-76.06,9500,
21619,STANDARD,0,Chester,,,MD,Queen Anne's County,America/New_York,410,NA,US,38.95,-76.28,6020,
21620,STANDARD,0,Chestertown,,,MD,Kent County,America/New_York,"410,443",NA,US,39.21,-76.07,10150,
21622,STANDARD,0,Church Creek,,,MD,Dorchester County,America/New_York,410,NA,US,38.5,-76.15,450,
21623,STANDARD,0,Church Hill,,,MD,Queen Anne's County,America/New_York,410,NA,US,39.14,-75.98,1860,
21624,PO BOX,0,Claiborne,,Saint Michaels,MD,Talbot County,America/New_York,410,NA,US,38.82,-76.28,127,
21625,STANDARD,0,Cordova,,,MD,Talbot County,America/New_York,410,NA,US,38.87,-75.99,2170,
21626,STANDARD,0,Crapo,,,MD,Dorchester County,America/New_York,410,NA,US,38.32,-76.12,104,
21627,STANDARD,0,Crocheron,,,MD,Dorchester County,America/New_York,410,NA,US,38.24,-76.05,27,
21628,PO BOX,0,Crumpton,,,MD,Queen Anne's County,America/New_York,410,NA,US,39.23,-75.91,474,
21629,STANDARD,0,Denton,,,MD,Caroline County,America/New_York,"410,443",NA,US,38.88,-75.82,8170,
21631,STANDARD,0,East New Market,E New Market,,MD,Dorchester County,America/New_York,410,NA,US,38.59,-75.92,2330,
21632,STANDARD,0,Federalsburg,,,MD,Caroline County,America/New_York,"410,443",NA,US,38.69,-75.77,5510,
21634,STANDARD,0,Fishing Creek,,Hoopersville,MD,Dorchester County,America/New_York,410,NA,US,38.32,-76.23,630,
21635,STANDARD,0,Galena,Golts,,MD,Kent County,America/New_York,410,NA,US,39.34,-75.87,1820,
21636,STANDARD,0,Goldsboro,,,MD,Caroline County,America/New_York,410,NA,US,39.03,-75.78,1020,
21638,STANDARD,0,Grasonville,,,MD,Queen Anne's County,America/New_York,410,NA,US,38.95,-76.19,4820,
21639,STANDARD,0,Greensboro,,,MD,Caroline County,America/New_York,410,NA,US,38.97,-75.8,4030,
21640,STANDARD,0,Henderson,,,MD,Caroline County,America/New_York,410,NA,US,39.07,-75.76,1510,
21641,PO BOX,0,Hillsboro,,,MD,Caroline County,America/New_York,410,NA,US,38.91,-75.94,172,
21643,STANDARD,0,Hurlock,,,MD,Dorchester County,America/New_York,410,NA,US,38.62,-75.87,5360,
21644,STANDARD,0,Ingleside,,,MD,Queen Anne's County,America/New_York,410,NA,US,39.12,-75.89,148,
21645,STANDARD,0,Kennedyville,,,MD,Kent County,America/New_York,410,NA,US,39.3,-75.98,850,
21647,STANDARD,0,Mcdaniel,,Saint Michaels,MD,Talbot County,America/New_York,410,NA,US,38.82,-76.28,280,
21648,STANDARD,0,Madison,,Woolford,MD,Dorchester County,America/New_York,410,NA,US,38.5,-76.22,186,
21649,STANDARD,0,Marydel,,,MD,Caroline County,America/New_York,410,NA,US,39.11,-75.74,1710,
21650,STANDARD,0,Massey,,,MD,Kent County,America/New_York,410,NA,US,39.31,-75.81,210,
21651,STANDARD,0,Millington,,,MD,Queen Anne's County,America/New_York,410,NA,US,39.25,-75.84,2490,
21652,PO BOX,0,Neavitt,,,MD,Talbot County,America/New_York,410,NA,US,38.72,-76.28,176,
21653,PO BOX,0,Newcomb,,,MD,Talbot County,America/New_York,410,NA,US,38.75,-76.19,121,
21654,STANDARD,0,Oxford,,,MD,Talbot County,America/New_York,410,NA,US,38.68,-76.17,1110,
21655,STANDARD,0,Preston,,,MD,Caroline County,America/New_York,410,NA,US,38.71,-75.9,4460,
21656,PO BOX,0,Price,Church Hill,,MD,Queen Anne's County,America/New_York,410,NA,US,39.14,-75.99,0,
21657,STANDARD,0,Queen Anne,,,MD,Queen Anne's County,America/New_York,410,NA,US,38.91,-75.95,1090,
21658,STANDARD,0,Queenstown,,,MD,Queen Anne's County,America/New_York,"410,443",NA,US,38.98,-76.15,3520,
21659,STANDARD,0,Rhodesdale,Brookview -  Eldorado -  Galestown,,MD,Dorchester County,America/New_York,"410,443",NA,US,38.59,-75.79,790,
21660,STANDARD,0,Ridgely,,,MD,Caroline County,America/New_York,410,NA,US,38.94,-75.88,3580,
21661,STANDARD,0,Rock Hall,,,MD,Kent County,America/New_York,410,NA,US,39.14,-76.24,2120,
21662,STANDARD,0,Royal Oak,,,MD,Talbot County,America/New_York,410,NA,US,38.74,-76.17,710,
21663,STANDARD,0,Saint Michaels,St Michaels,,MD,Talbot County,America/New_York,410,NA,US,38.78,-76.22,2740,
21664,PO BOX,0,Secretary,,,MD,Dorchester County,America/New_York,410,NA,US,38.6,-75.94,637,
21665,STANDARD,0,Sherwood,,,MD,Talbot County,America/New_York,410,NA,US,38.74,-76.32,220,
21666,STANDARD,0,Stevensville,,,MD,Queen Anne's County,America/New_York,"410,443",NA,US,38.99,-76.3,12150,
21667,STANDARD,0,Still Pond,,,MD,Kent County,America/New_York,410,NA,US,39.32,-76.05,280,
21668,STANDARD,0,Sudlersville,,,MD,Queen Anne's County,America/New_York,410,NA,US,39.18,-75.85,1500,
21669,PO BOX,0,Taylors Island,Taylors Is,,MD,Dorchester County,America/New_York,410,NA,US,38.46,-76.3,211,
21670,PO BOX,0,Templeville,,,MD,Caroline County,America/New_York,410,NA,US,39.13,-75.76,32,
21671,STANDARD,0,Tilghman,,,MD,Talbot County,America/New_York,410,NA,US,38.69,-76.33,640,
21672,STANDARD,0,Toddville,,,MD,Dorchester County,America/New_York,410,NA,US,38.27,-76.05,199,
21673,STANDARD,0,Trappe,,,MD,Talbot County,America/New_York,"410,443",NA,US,38.65,-76.05,2790,
21675,STANDARD,0,Wingate,,,MD,Dorchester County,America/New_York,410,NA,US,38.28,-76.08,81,
21676,STANDARD,0,Wittman,,,MD,Talbot County,America/New_York,410,NA,US,38.78,-76.3,230,
21677,STANDARD,0,Woolford,,Madison,MD,Dorchester County,America/New_York,410,NA,US,38.5,-76.18,410,
21678,STANDARD,0,Worton,Lynch,,MD,Kent County,America/New_York,410,NA,US,39.29,-76.11,2020,
21679,STANDARD,0,Wye Mills,,,MD,Talbot County,America/New_York,410,NA,US,38.91,-76.08,530,
21681,UNIQUE,1,Ridgely,,Nationwide Fulfill Systems,MD,Caroline County,America/New_York,410,NA,US,38.94,-75.88,0,
21682,UNIQUE,1,Ridgely,,Nationwide Fulfill Systems,MD,Caroline County,America/New_York,410,NA,US,38.94,-75.88,0,
21683,UNIQUE,1,Ridgely,,Nationwide Fulfill Systems,MD,Caroline County,America/New_York,410,NA,US,38.94,-75.88,0,
21684,UNIQUE,1,Ridgely,,Nationwide Fulfill Systems,MD,Caroline County,America/New_York,410,NA,US,38.94,-75.88,0,
21685,UNIQUE,1,Ridgely,,Nationwide Fulfill Systems,MD,Caroline County,America/New_York,410,NA,US,38.94,-75.88,0,
21686,UNIQUE,1,Ridgely,,Nationwide Fulfill Systems,MD,Caroline County,America/New_York,410,NA,US,38.94,-75.88,0,
21687,UNIQUE,1,Ridgely,,Nationwide Fulfill Systems,MD,Caroline County,America/New_York,410,NA,US,38.94,-75.88,0,
21688,UNIQUE,1,Ridgely,,Nationwide Fulfill Systems,MD,Caroline County,America/New_York,410,NA,US,38.94,-75.88,0,
21690,UNIQUE,0,Chestertown,,Usa Fulfillment,MD,Kent County,America/New_York,410,NA,US,39.21,-76.07,0,
21701,STANDARD,0,Frederick,Lewistown,Hood College,MD,Frederick County,America/New_York,"240,301",NA,US,39.42,-77.41,33250,
21702,STANDARD,0,Frederick,Fort Detrick,College Estates,MD,Frederick County,America/New_York,"240,301",NA,US,39.42,-77.41,40050,
21703,STANDARD,0,Frederick,,,MD,Frederick County,America/New_York,"301,240",NA,US,39.42,-77.41,34440,
21704,STANDARD,0,Frederick,Urbana,,MD,Frederick County,America/New_York,"301,240",NA,US,39.42,-77.41,15220,
21705,PO BOX,0,Frederick,,,MD,Frederick County,America/New_York,240,NA,US,39.42,-77.41,758,
21709,UNIQUE,0,Frederick,,State Farm Ins Co,MD,Frederick County,America/New_York,240,NA,US,39.42,-77.41,0,
21710,STANDARD,0,Adamstown,Doubs,,MD,Frederick County,America/New_York,"240,301",NA,US,39.29,-77.45,4420,
21711,STANDARD,0,Big Pool,,,MD,Washington County,America/New_York,240,NA,US,39.66,-78,930,
21713,STANDARD,0,Boonsboro,,,MD,Washington County,America/New_York,240,NA,US,39.5,-77.65,8590,
21714,PO BOX,0,Braddock Heights,Braddock Hts,,MD,Frederick County,America/New_York,240,NA,US,39.41,-77.5,439,
21715,PO BOX,0,Brownsville,,,MD,Washington County,America/New_York,240,NA,US,39.38,-77.66,115,
21716,STANDARD,0,Brunswick,,Knoxville,MD,Frederick County,America/New_York,301,NA,US,39.31,-77.61,5110,
21717,PO BOX,0,Buckeystown,,,MD,Frederick County,America/New_York,240,NA,US,39.33,-77.43,406,
21718,STANDARD,0,Burkittsville,,,MD,Frederick County,America/New_York,240,NA,US,39.39,-77.62,216,
21719,STANDARD,0,Cascade,Fort Ritchie -  Highfield,,MD,Washington County,America/New_York,"240,301",NA,US,39.7,-77.49,1350,
21720,PO BOX,0,Cavetown,,,MD,Washington County,America/New_York,240,NA,US,39.65,-77.57,250,
21721,PO BOX,0,Chewsville,,,MD,Washington County,America/New_York,240,NA,US,39.63,-77.68,151,
21722,STANDARD,0,Clear Spring,Big Spring,,MD,Washington County,America/New_York,301,NA,US,39.65,-77.93,5240,
21723,STANDARD,0,Cooksville,,,MD,Howard County,America/New_York,410,NA,US,39.31,-77,910,
21727,STANDARD,0,Emmitsburg,,,MD,Frederick County,America/New_York,"240,301",NA,US,39.7,-77.32,3970,
21733,STANDARD,0,Fairplay,St James,,MD,Washington County,America/New_York,240,NA,US,39.53,-77.74,1130,
21734,PO BOX,0,Funkstown,,,MD,Washington County,America/New_York,240,NA,US,39.6,-77.7,1015,
21737,STANDARD,0,Glenelg,,,MD,Howard County,America/New_York,410,NA,US,39.26,-76.99,2070,
21738,STANDARD,0,Glenwood,,,MD,Howard County,America/New_York,"410,443",NA,US,39.28,-77.02,3530,
21740,STANDARD,0,Hagerstown,,,MD,Washington County,America/New_York,"240,301",NA,US,39.63,-77.71,51760,
21741,PO BOX,0,Hagerstown,,,MD,Washington County,America/New_York,240,NA,US,39.63,-77.71,870,
21742,STANDARD,0,Hagerstown,,Northern,MD,Washington County,America/New_York,"240,301",NA,US,39.63,-77.71,29060,
21746,UNIQUE,0,Hagerstown,,Maryland Correctional System,MD,Washington County,America/New_York,240,NA,US,39.63,-77.71,28,
21747,PO BOX,0,Hagerstown,,Citicorp,MD,Washington County,America/New_York,240,NA,US,39.63,-77.71,0,
21748,UNIQUE,1,Hagerstown,,Citicorp,MD,Washington County,America/New_York,240,NA,US,39.63,-77.71,0,
21749,UNIQUE,0,Hagerstown,,Citicorp,MD,Washington County,America/New_York,240,NA,US,39.63,-77.71,0,
21750,STANDARD,0,Hancock,,,MD,Washington County,America/New_York,"240,301",NA,US,39.7,-78.17,3260,
21754,STANDARD,0,Ijamsville,,,MD,Frederick County,America/New_York,240,NA,US,39.33,-77.31,5990,
21755,STANDARD,0,Jefferson,,,MD,Frederick County,America/New_York,240,NA,US,39.36,-77.53,5190,
21756,STANDARD,0,Keedysville,,,MD,Washington County,America/New_York,301,NA,US,39.48,-77.69,3540,
21757,STANDARD,0,Keymar,Detour -  Middleburg,,MD,Frederick County,America/New_York,,NA,US,39.59,-77.26,2600,
21758,STANDARD,0,Knoxville,Brunswick,,MD,Frederick County,America/New_York,301,NA,US,39.35,-77.64,4520,
21759,PO BOX,0,Ladiesburg,,,MD,Frederick County,America/New_York,240,NA,US,39.56,-77.26,48,
21762,PO BOX,0,Libertytown,,,MD,Frederick County,America/New_York,240,NA,US,39.48,-77.24,490,
21765,PO BOX,0,Lisbon,,,MD,Howard County,America/New_York,410,NA,US,39.33,-77.07,179,
21766,STANDARD,0,Little Orleans,Ltl Orleans,,MD,Allegany County,America/New_York,240,NA,US,39.62,-78.38,510,
21767,STANDARD,0,Maugansville,,,MD,Washington County,America/New_York,240,NA,US,39.69,-77.75,1110,
21769,STANDARD,0,Middletown,,,MD,Frederick County,America/New_York,"240,301",NA,US,39.44,-77.54,11400,
21770,STANDARD,0,Monrovia,,,MD,Frederick County,America/New_York,"240,301",NA,US,39.35,-77.25,5140,
21771,STANDARD,0,Mount Airy,,,MD,Carroll County,America/New_York,"240,301",NA,US,39.37,-77.15,30050,
21773,STANDARD,0,Myersville,,,MD,Frederick County,America/New_York,"240,301",NA,US,39.5,-77.56,5010,
21774,STANDARD,0,New Market,,Lake Linganore,MD,Frederick County,America/New_York,301,NA,US,39.38,-77.27,13330,
21775,PO BOX,0,New Midway,,,MD,Frederick County,America/New_York,240,NA,US,39.55,-77.3,34,
21776,STANDARD,0,New Windsor,,,MD,Carroll County,America/New_York,"410,443",NA,US,39.54,-77.1,5560,
21777,STANDARD,0,Point Of Rocks,Pt Of Rocks,,MD,Frederick County,America/New_York,240,NA,US,39.27,-77.53,1840,
21778,STANDARD,0,Rocky Ridge,,,MD,Frederick County,America/New_York,240,NA,US,39.61,-77.33,990,
21779,STANDARD,0,Rohrersville,Gapland,,MD,Washington County,America/New_York,240,NA,US,39.43,-77.65,890,
21780,STANDARD,0,Sabillasville,,,MD,Frederick County,America/New_York,240,NA,US,39.7,-77.45,1380,
21781,PO BOX,0,Saint James,,,MD,Washington County,America/New_York,240,NA,US,39.57,-77.82,84,
21782,STANDARD,0,Sharpsburg,,,MD,Washington County,America/New_York,240,NA,US,39.45,-77.74,3740,
21783,STANDARD,0,Smithsburg,,,MD,Washington County,America/New_York,"240,301",NA,US,39.65,-77.57,8450,
21784,STANDARD,0,Sykesville,Eldersburg -  Gaither,,MD,Carroll County,America/New_York,"410,443",NA,US,39.37,-76.97,37270,
21787,STANDARD,0,Taneytown,,,MD,Carroll County,America/New_York,"410,443",NA,US,39.65,-77.16,9580,
21788,STANDARD,0,Thurmont,Graceham,,MD,Frederick County,America/New_York,"240,301",NA,US,39.62,-77.4,10850,
21790,STANDARD,0,Tuscarora,,,MD,Frederick County,America/New_York,240,NA,US,39.26,-77.5,134,
21791,STANDARD,0,Union Bridge,Linwood,,MD,Frederick County,America/New_York,"410,443",NA,US,39.56,-77.17,4700,
21792,PO BOX,0,Unionville,,,MD,Frederick County,America/New_York,240,NA,US,39.51,-77.11,0,
21793,STANDARD,0,Walkersville,,,MD,Frederick County,America/New_York,301,NA,US,39.48,-77.35,9860,
21794,STANDARD,0,West Friendship,W Friendship,,MD,Howard County,America/New_York,410,NA,US,39.3,-76.95,2450,
21795,STANDARD,0,Williamsport,,,MD,Washington County,America/New_York,"240,301",NA,US,39.59,-77.81,8580,
21797,STANDARD,0,Woodbine,,,MD,Howard County,America/New_York,,NA,US,39.33,-77.06,8960,
21798,STANDARD,0,Woodsboro,,,MD,Frederick County,America/New_York,240,NA,US,39.53,-77.31,2300,
21801,STANDARD,0,Salisbury,,,MD,Wicomico County,America/New_York,"443,410,667",NA,US,38.37,-75.58,23990,
21802,PO BOX,0,Salisbury,,,MD,Wicomico County,America/New_York,410,NA,US,38.37,-75.58,1309,
21803,PO BOX,0,Salisbury,,,MD,Wicomico County,America/New_York,410,NA,US,38.37,-75.58,508,
21804,STANDARD,0,Salisbury,,,MD,Wicomico County,America/New_York,"410,667,443",NA,US,38.37,-75.58,31540,
21810,PO BOX,0,Allen,,,MD,Somerset County,America/New_York,410,NA,US,38.28,-75.68,163,
21811,STANDARD,0,Berlin,Ocean Pines -  Ocean Pnes,,MD,Worcester County,America/New_York,"410,443",NA,US,38.32,-75.21,20820,
21813,STANDARD,0,Bishopville,,Bishop,MD,Worcester County,America/New_York,"410,443",NA,US,38.44,-75.19,2680,
21814,STANDARD,0,Bivalve,,,MD,Wicomico County,America/New_York,410,NA,US,38.3,-75.88,290,
21817,STANDARD,0,Crisfield,,,MD,Somerset County,America/New_York,"410,443",NA,US,37.98,-75.85,4030,
21821,STANDARD,0,Deal Island,Chance -  Dames Quarter -  Wenona,,MD,Somerset County,America/New_York,410,NA,US,38.15,-75.94,720,
21822,STANDARD,0,Eden,,,MD,Somerset County,America/New_York,,NA,US,38.28,-75.65,2460,
21824,STANDARD,0,Ewell,,Rhodes Point,MD,Somerset County,America/New_York,410,NA,US,37.98,-76.03,142,
21826,STANDARD,0,Fruitland,,,MD,Wicomico County,America/New_York,410,NA,US,38.32,-75.62,4540,
21829,STANDARD,0,Girdletree,,,MD,Worcester County,America/New_York,410,NA,US,38.09,-75.39,420,
21830,STANDARD,0,Hebron,,,MD,Wicomico County,America/New_York,"410,443",NA,US,38.41,-75.68,3800,
21835,STANDARD,0,Linkwood,,,MD,Dorchester County,America/New_York,"410,443",NA,US,38.54,-75.94,400,
21836,PO BOX,0,Manokin,,,MD,Somerset County,America/New_York,410,NA,US,38.11,-75.75,73,
21837,STANDARD,0,Mardela Springs,Mardela -  Mardela Spgs,,MD,Wicomico County,America/New_York,"410,443",NA,US,38.45,-75.75,2300,
21838,STANDARD,0,Marion Station,Marion -  Marion Sta,,MD,Somerset County,America/New_York,410,NA,US,38.01,-75.73,1570,
21840,STANDARD,0,Nanticoke,,,MD,Wicomico County,America/New_York,"410,443",NA,US,38.27,-75.9,320,
21841,STANDARD,0,Newark,,,MD,Worcester County,America/New_York,410,NA,US,38.25,-75.29,790,
21842,STANDARD,0,Ocean City,,North Ocean City -  West Ocean City,MD,Worcester County,America/New_York,"410,443",NA,US,38.33,-75.08,10110,
21843,PO BOX,0,Ocean City,,,MD,Worcester County,America/New_York,410,NA,US,38.33,-75.08,1256,
